1785632219.619809554	stopped	-
1785632219.822483447	stopped	-
1785632220.025484600	stopped	-
1785632220.228775930	stopped	-
1785632220.431795978	stopped	-
1785632220.634868055	stopped	-
1785632220.837740743	stopped	-
1785632221.040676142	stopped	-
1785632221.243549553	stopped	-
1785632221.446511591	stopped	-
1785632221.649732188	stopped	-
1785632221.853285224	stopped	-
1785632222.056429707	stopped	-
1785632222.259552529	stopped	-
1785632222.462620678	stopped	-
1785632222.665510250	stopped	-
1785632222.868360637	stopped	-
1785632223.071319960	stopped	-
1785632223.274015945	stopped	-
1785632223.477551589	stopped	-
1785632223.680929724	stopped	-
1785632223.884304793	stopped	-
1785632224.087157965	stopped	-
1785632224.289683288	stopped	-
1785632224.492465476	stopped	-
1785632224.695150000	stopped	-
1785632224.898259898	stopped	-
1785632225.101274645	stopped	-
1785632225.304145131	stopped	-
1785632225.506937449	stopped	-
1785632225.709851546	stopped	-
1785632225.912888266	stopped	-
1785632226.116069799	stopped	-
1785632226.318970061	stopped	-
1785632226.522188074	stopped	-
1785632226.725179497	stopped	-
1785632226.928060292	stopped	-
1785632227.130995950	stopped	-
1785632227.334072185	stopped	-
1785632227.538149370	stopped	-
1785632227.741208884	stopped	-
1785632227.943990992	stopped	-
1785632228.147055524	stopped	-
1785632228.350016611	stopped	-
1785632228.553252306	stopped	-
1785632228.757164571	stopped	-
1785632228.960098657	stopped	-
1785632229.163165022	stopped	-
1785632229.366048743	stopped	-
1785632229.568575537	stopped	-
1785632229.772040136	stopped	-
1785632229.974904760	stopped	-
1785632230.178023805	stopped	-
1785632230.381011623	stopped	-
1785632230.583821013	stopped	-
1785632230.786343971	stopped	-
1785632230.989563175	stopped	-
1785632231.192718900	stopped	-
1785632231.395259391	stopped	-
1785632231.598040337	stopped	-
1785632231.801048773	stopped	-
1785632232.003982238	stopped	-
1785632232.206964845	stopped	-
1785632232.410075695	stopped	-
1785632232.613164152	stopped	-
1785632232.816668265	stopped	-
1785632233.020190653	stopped	-
1785632233.223170815	stopped	-
1785632233.426988510	stopped	-
1785632233.630601540	stopped	-
1785632233.833433393	stopped	-
1785632234.035999472	stopped	-
1785632234.238601801	stopped	-
1785632234.441188590	stopped	-
1785632234.643815384	stopped	-
1785632234.846682684	stopped	-
1785632235.049391153	stopped	-
1785632235.252454853	stopped	-
1785632235.455261338	stopped	-
1785632235.658418204	stopped	-
1785632235.861198218	stopped	-
1785632236.064123117	stopped	-
1785632236.266728801	stopped	-
1785632236.469743059	stopped	-
1785632236.672745734	stopped	-
1785632236.875751074	stopped	-
1785632237.078811318	stopped	-
1785632237.282131562	stopped	-
1785632237.485437552	stopped	-
1785632237.688362530	stopped	-
1785632237.891262230	stopped	-
1785632238.093961921	stopped	-
1785632238.296784016	stopped	-
1785632238.499964157	stopped	-
1785632238.703372498	stopped	-
1785632238.906660683	stopped	-
1785632239.110362609	stopped	-
1785632239.313218688	stopped	-
1785632239.515806398	stopped	-
1785632239.718539275	stopped	-
1785632239.921309470	stopped	-
1785632240.124771213	stopped	-
1785632240.328462099	stopped	-
1785632240.531934742	stopped	-
1785632240.735080869	stopped	-
1785632240.937975991	stopped	-
1785632241.140905888	stopped	-
1785632241.343746478	stopped	-
1785632241.546375697	stopped	-
1785632241.749190666	stopped	-
1785632241.952039291	stopped	-
1785632242.154665074	stopped	-
1785632242.360921780	stopped	-
1785632242.563944854	stopped	-
1785632242.767447444	stopped	-
1785632242.970643064	stopped	-
1785632243.173690443	stopped	-
1785632243.376351132	stopped	-
1785632243.579470689	stopped	-
1785632243.782021399	stopped	-
1785632243.984764474	stopped	-
1785632244.187875153	stopped	-
1785632244.391045054	stopped	-
1785632244.593980321	stopped	-
1785632244.796740078	stopped	-
1785632244.999879543	stopped	-
1785632245.202759705	stopped	-
1785632245.405494995	stopped	-
1785632245.608782628	stopped	-
1785632245.811770967	stopped	-
1785632246.014760528	stopped	-
1785632246.217719590	stopped	-
1785632246.420740029	stopped	-
1785632246.623596288	stopped	-
1785632246.826122072	stopped	-
1785632247.028634339	stopped	-
1785632247.231327960	stopped	-
1785632247.434051128	stopped	-
1785632247.636652534	stopped	-
1785632247.839182366	stopped	-
1785632248.042166315	stopped	-
